Time,Amplitude
3.878,-0.523162229
3.879,-0.437262003
3.88,-0.342273553
3.881,-0.247271591
3.882,-0.161330828
3.883,-0.09263769
3.884,-0.047688979
3.885,-0.030655933
3.886,-0.042975923
3.887,-0.083211764
3.888,-0.147192405
3.889,-0.228421228
3.89,-0.318711995
3.891,-0.408990179
3.892,-0.490181256
3.893,-0.554098989
3.894,-0.594246761
3.895,-0.606453527
3.896,-0.589282104
3.897,-0.544169869
3.898,-0.475288067
3.899,-0.389133508
3.9,-0.293892626
3.901,-0.198640142
3.902,-0.112450776
3.903,-0.043510964
3.904,0.00168248
3.905,0.018958311
3.906,0.006879147
3.907,-0.033117837
3.908,-0.096861598
3.909,-0.177855528
3.91,-0.267913397
3.911,-0.35796069
3.912,-0.438922891
3.913,-0.50261377
3.914,-0.542536722
3.915,-0.554520708
3.916,-0.537128556
3.917,-0.491797651
3.918,-0.422699246
3.919,-0.336330161
3.92,-0.240876837
3.921,-0.145414004
3.922,-0.05901639
3.923,0.010129559
3.924,0.055527025
3.925,0.07300475
3.926,0.061125347
3.927,0.021325983
3.928,-0.042222308
3.929,-0.123022925
3.93,-0.212889646
3.931,-0.302747963
3.932,-0.383523366
3.933,-0.447029636
3.934,-0.486770173
3.935,-0.498573945
3.936,-0.481003788
3.937,-0.435497094
3.938,-0.366225123
3.939,-0.279684701
3.94,-0.184062276
3.941,-0.088432585
3.942,-0.001870364
3.943,0.067437938
3.944,0.112995493
3.945,0.13063104
3.946,0.118907183
3.947,0.079261083
3.948,0.015863771
3.949,-0.064788162
3.95,-0.154508497
3.951,-0.244222733
3.952,-0.324856366
3.953,-0.388223182
3.954,-0.427826586
3.955,-0.439495553
3.956,-0.421792923
3.957,-0.376156093
3.958,-0.306756329
3.959,-0.220090461
3.96,-0.124344944
3.961,-0.028594517
3.962,0.058086077
3.963,0.127510385
3.964,0.173181574
3.965,0.190928379
3.966,0.1793134
3.967,0.139773794
3.968,0.076480585
3.969,-0.004069636
3.97,-0.093690657
3.971,-0.18330798
3.972,-0.263847105
3.973,-0.327121821
3.974,-0.366635537
3.975,-0.378217233
3.976,-0.360429749
3.977,-0.31471049
3.978,-0.245230721
3.979,-0.158487278
3.98,-0.062666617
3.981,0.033156518
3.982,0.119907383
3.983,0.189399521
3.984,0.235136097
3.985,0.252945843
3.986,0.241391357
3.987,0.201909793
3.988,0.138672173
3.989,0.058175085
3.99,-0.03139526
3.991,-0.120964366
3.992,-0.201457735
3.993,-0.264689157
3.994,-0.304162046
3.995,-0.31570538
3.996,-0.297882003
3.997,-0.252129318
3.998,-0.182618596
3.999,-0.09584667
4,1.87E-15
4.001,0.09584667
4.002,0.182618596
4.003,0.252129318
4.004,0.297882003
4.005,0.31570538
4.006,0.304162046
4.007,0.264689157
4.008,0.201457735
4.009,0.120964366
4.01,0.03139526
4.011,-0.058175085
4.012,-0.138672173
4.013,-0.201909793
4.014,-0.241391357
4.015,-0.252945843
4.016,-0.235136097
4.017,-0.189399521
4.018,-0.119907383
4.019,-0.033156518
4.02,0.062666617
4.021,0.158487278
4.022,0.245230721
4.023,0.31471049
4.024,0.360429749
4.025,0.378217233
4.026,0.366635537
4.027,0.327121821
4.028,0.263847105
4.029,0.18330798
4.03,0.093690657
4.031,0.004069636
4.032,-0.076480585
4.033,-0.139773794
4.034,-0.1793134
4.035,-0.190928379
4.036,-0.173181574
4.037,-0.127510385
4.038,-0.058086077
4.039,0.028594517
4.04,0.124344944
4.041,0.220090461
4.042,0.306756329
4.043,0.376156093
4.044,0.421792923
4.045,0.439495553
4.046,0.427826586
4.047,0.388223182
4.048,0.324856366
4.049,0.244222733
4.05,0.154508497
4.051,0.064788162
4.052,-0.015863771
4.053,-0.079261083
4.054,-0.118907183
4.055,-0.13063104
4.056,-0.112995493
4.057,-0.067437938
4.058,0.001870364
4.059,0.088432585
4.06,0.184062276
4.061,0.279684701
4.062,0.366225123
4.063,0.435497094
4.064,0.481003788
4.065,0.498573945
4.066,0.486770173
4.067,0.447029636
4.068,0.383523366
4.069,0.302747963
4.07,0.212889646
4.071,0.123022925
4.072,0.042222308
4.073,-0.021325983
4.074,-0.061125347
4.075,-0.07300475
4.076,-0.055527025
4.077,-0.010129559
4.078,0.05901639
4.079,0.145414004
4.08,0.240876837
4.081,0.336330161
4.082,0.422699246
4.083,0.491797651
4.084,0.537128556
4.085,0.554520708
4.086,0.542536722
4.087,0.50261377
4.088,0.438922891
4.089,0.35796069
4.09,0.267913397
4.091,0.177855528
4.092,0.096861598
4.093,0.033117837
4.094,-0.006879147
4.095,-0.018958311
4.096,-0.00168248
4.097,0.043510964
4.098,0.112450776
4.099,0.198640142
4.1,0.293892626
4.101,0.389133508
4.102,0.475288067
4.103,0.544169869
4.104,0.589282104
4.105,0.606453527
4.106,0.594246761
4.107,0.554098989
4.108,0.490181256
4.109,0.408990179
4.11,0.318711995
4.111,0.228421228
4.112,0.147192405
4.113,0.083211764
4.114,0.042975923
4.115,0.030655933
4.116,0.047688979
4.117,0.09263769
4.118,0.161330828
4.119,0.247271591
4.12,0.342273553
4.121,0.437262003
4.122,0.523162229
4.123,0.591787808
4.124,0.63664194
4.125,0.653553391
4.126,0.641084793
4.127,0.60067334
4.128,0.536490088
4.129,0.455031663
4.13,0.364484314
4.131,0.273922575
4.132,0.192420983
4.133,0.128165788
4.134,0.087653618
4.135,0.075055535
4.136,0.091808735
4.137,0.136475859
4.138,0.20488568
4.139,0.290541405
4.14,0.385256621
4.141,0.479956628
4.142,0.565566726
4.143,0.633900504
4.144,0.678461171
4.145,0.695077506
4.146,0.682312154
4.147,0.641602318
4.148,0.577119068
4.149,0.495359041
4.15,0.404508497
4.151,0.313641984
4.152,0.23183405
4.153,0.167270956
4.154,0.126449344
4.155,0.113540287
4.156,0.129980995
4.157,0.174334118
4.158,0.242428444
4.159,0.327767193
4.16,0.422163963
4.161,0.516544066
4.162,0.601832817
4.163,0.669843814
4.164,0.714080283
4.165,0.730371014
4.166,0.717278663
4.167,0.676240449
4.168,0.611427453
4.169,0.529336326
4.17,0.43815334
4.171,0.346953057
4.172,0.264810038
4.173,0.199910557
4.174,0.15875127
4.175,0.145503262
4.176,0.161603757
4.177,0.20561542
4.178,0.27336705
4.179,0.358361881
4.18,0.452413526
4.181,0.546447311
4.182,0.631388561
4.183,0.699050892
4.184,0.742937541
4.185,0.758877313
4.186,0.745432879
4.187,0.704041468
4.188,0.638874179
4.189,0.556427675
4.19,0.464888243
4.191,0.373330458
4.192,0.290828896
4.193,0.225569845
4.194,0.184049974
4.195,0.170440384
4.196,0.186178313
4.197,0.229826439
4.198,0.297213577
4.199,0.381842974
4.2,0.475528258
4.201,0.569194769
4.202,0.653767848
4.203,0.721061124
4.204,0.764577849
4.205,0.780146843
4.206,0.766330791
4.207,0.724566937
4.208,0.659026395
4.209,0.576205842
4.21,0.484291581
4.211,0.3923582
4.212,0.309480291
4.213,0.243844157
4.214,0.201946482
4.215,0.187958381
4.216,0.203317107
4.217,0.246585354
4.218,0.313591951
4.219,0.39784016
4.22,0.491143625
4.221,0.584427701
4.222,0.668617743
4.223,0.735527396
4.224,0.778659927
4.225,0.79384417
4.226,0.779642827
4.227,0.737493158
4.228,0.671566289
4.229,0.588358914
4.23,0.496057351
4.231,0.403736204
4.232,0.32047008
4.233,0.254445297
4.234,0.212158554
4.235,0.197780982
4.236,0.21274985
4.237,0.255627866
4.238,0.322243874
4.239,0.406101155
4.24,0.499013364
4.241,0.591905873
4.242,0.675704054
4.243,0.742221566
4.244,0.784961691
4.245,0.79975328
4.246,0.78515905
4.247,0.742616275
4.248,0.676296098
4.249,0.592695229
4.25,0.5
4.251,0.407285032
4.252,0.323624946
4.253,0.257206078
4.254,0.21452514
4.255,0.19975328
4.256,0.214327781
4.257,0.256811369
4.258,0.323032903
4.259,0.406495677
4.26,0.499013364
4.261,0.591511351
4.262,0.674915026
4.263,0.741038062
4.264,0.783383759
4.265,0.797780982
4.266,0.782792463
4.267,0.739855494
4.268,0.673141231
4.269,0.589146401
4.27,0.496057351
4.271,0.402948717
4.272,0.318895137
4.273,0.252082961
4.274,0.209008917
4.275,0.19384417
4.276,0.208026017
4.277,0.250117199
4.278,0.315946592
4.279,0.399017504
4.28,0.491143625
4.281,0.583250357
4.282,0.666263102
4.283,0.73199555
4.284,0.773951017
4.285,0.787958381
4.286,0.772580391
4.287,0.729254354
4.288,0.662151442
4.289,0.577768397
4.29,0.484291581
4.291,0.390795646
4.292,0.306355244
4.293,0.239156741
4.294,0.195696881
4.295,0.180146843
4.296,0.19394394
4.297,0.235650927
4.298,0.301096697
4.299,0.383784572
4.3,0.475528258
4.301,0.567253171
4.302,0.649884728
4.303,0.715236636
4.304,0.756812223
4.305,0.770440384
4.306,0.754683884
4.307,0.710980042
4.308,0.643500047
4.309,0.558740655
4.31,0.464888243
4.311,0.371017478
4.312,0.286203028
4.313,0.218631272
4.314,0.174798969
4.315,0.158877313
4.316,0.172303631
4.317,0.213640695
4.318,0.27871741
4.319,0.361037114
4.32,0.452413526
4.321,0.543772078
4.322,0.626038201
4.323,0.691025617
4.324,0.732237667
4.325,0.745503262
4.326,0.729385179
4.327,0.685320754
4.328,0.617481189
4.329,0.532363253
4.33,0.43815334
4.331,0.343926129
4.332,0.258756302
4.333,0.190830252
4.334,0.146644754
4.335,0.130371014
4.336,0.143446373
4.337,0.184433618
4.338,0.249161665
4.339,0.33113387
4.34,0.422163963
4.341,0.513177389
4.342,0.595099596
4.343,0.659744315
4.344,0.700614904
4.345,0.713540287
4.346,0.697083254
4.347,0.652681153
4.348,0.584505201
4.349,0.499052181
4.35,0.404508497
4.351,0.309948845
4.352,0.224447917
4.353,0.156192121
4.354,0.111678244
4.355,0.095077506
4.356,0.107827261
4.357,0.148490307
4.358,0.212895575
4.359,0.294546432
4.36,0.385256621
4.361,0.475951602
4.362,0.557556831
4.363,0.621886056
4.364,0.662442645
4.365,0.675055535
4.366,0.658287528
4.367,0.613575985
4.368,0.545092134
4.369,0.459332771
4.37,0.364484314
4.371,0.269621467
4.372,0.183818937
4.373,0.115263143
4.374,0.070450884
4.375,0.053553391
4.376,0.06600803
4.377,0.106377611
4.378,0.170491077
4.379,0.251851806
4.38,0.342273553
4.381,0.432681788
4.382,0.51400198
4.383,0.578047887
4.384,0.618322889
4.385,0.630655933
4.386,0.613609833
4.387,0.568621961
4.388,0.499863556
4.389,0.413831425
4.39,0.318711995
4.391,0.223579983
4.392,0.137510105
4.393,0.068688792
4.394,0.023612852
4.395,0.006453527
4.396,0.018648194
4.397,0.058759673
4.398,0.122616916
4.399,0.203723312
4.4,0.293892626
4.401,0.384050338
4.402,0.465121927
4.403,0.528921161
4.404,0.568951429
4.405,0.581041689
4.406,0.563754763
4.407,0.518528034
4.408,0.449532749
4.409,0.363265724
4.41,0.267913397
4.411,0.172550494
4.412,0.086251739
4.413,0.017203573
4.414,-0.028097188
4.415,-0.045479292
4.416,-0.033505354
4.417,0.006387454
4.418,0.070028095
4.419,0.150919965
4.42,0.240876837
4.421,0.3308242
4.422,0.411687542
4.423,0.475280637
4.424,0.515106885
4.425,0.52699525
4.426,0.509508563
4.427,0.464084214
4.428,0.394893459
4.429,0.308433121
4.43,0.212889646
4.431,0.117337766
4.432,0.030852215
4.433,-0.038380561
4.434,-0.083863737
4.435,-0.101426055
4.436,-0.089630121
4.437,-0.049913102
4.438,0.013553972
4.439,0.094274505
4.44,0.184062276
4.441,0.273842782
4.442,0.354541515
4.443,0.417972258
4.444,0.457638416
4.445,0.46936896
4.446,0.451726727
4.447,0.406149113
4.448,0.336807381
4.449,0.250198358
4.45,0.154508497
4.451,0.058812537
4.452,-0.027814785
4.453,-0.097187015
4.454,-0.142807324
4.455,-0.160504447
4.456,-0.148840987
4.457,-0.109254104
4.458,-0.045914823
4.459,0.034680265
4.46,0.124344944
4.461,0.214004714
4.462,0.294585074
4.463,0.357899812
4.464,0.397452335
4.465,0.409071621
4.466,0.39132051
4.467,0.345636403
4.468,0.276190566
4.469,0.189479832
4.47,0.093690657
4.471,-0.002102216
4.472,-0.088824046
4.473,-0.158288376
4.474,-0.203998372
4.475,-0.221782767
4.476,-0.21020416
4.477,-0.170699707
4.478,-0.10744043
4.479,-0.026922919
4.48,0.062666617
4.481,0.152253678
4.482,0.232763768
4.483,0.296010675
4.484,0.335497812
4.485,0.347054157
4.486,0.329242553
4.487,0.283500404
4.488,0.213998978
4.489,0.127235111
4.49,0.03139526
4.491,-0.064445831
4.492,-0.151213417
4.493,-0.220721039
4.494,-0.266471864
4.495,-0.28429462
4.496,-0.272751907
4.497,-0.233280878
4.498,-0.170052556
4.499,-0.089563526
4.5,-2.24E-14
4.501,0.089563526
4.502,0.170052556
4.503,0.233280878
4.504,0.272751907
4.505,0.28429462
4.506,0.266471864
4.507,0.220721039
4.508,0.151213417
4.509,0.064445831
4.51,-0.03139526
4.511,-0.127235111
4.512,-0.213998978
4.513,-0.283500404
4.514,-0.329242553
4.515,-0.347054157
4.516,-0.335497812
4.517,-0.296010675
4.518,-0.232763768
4.519,-0.152253678
4.52,-0.062666617
4.521,0.026922919
4.522,0.10744043
4.523,0.170699707
4.524,0.21020416
4.525,0.221782767
4.526,0.203998372
4.527,0.158288376
4.528,0.088824046
4.529,0.002102216
4.53,-0.093690657
4.531,-0.189479832
4.532,-0.276190566
4.533,-0.345636403
4.534,-0.39132051
4.535,-0.409071621
4.536,-0.397452335
4.537,-0.357899812
4.538,-0.294585074
4.539,-0.214004714
4.54,-0.124344944
4.541,-0.034680265
4.542,0.045914823
4.543,0.109254104
4.544,0.148840987
4.545,0.160504447
4.546,0.142807324
4.547,0.097187015
4.548,0.027814785
4.549,-0.058812537
4.55,-0.154508497
4.551,-0.250198358
4.552,-0.336807381
4.553,-0.406149113
4.554,-0.451726727
4.555,-0.46936896
4.556,-0.457638416
4.557,-0.417972258
4.558,-0.354541515
4.559,-0.273842782
4.56,-0.184062276
4.561,-0.094274505
4.562,-0.013553972
4.563,0.049913102
4.564,0.089630121
4.565,0.101426055
4.566,0.083863737
4.567,0.038380561
4.568,-0.030852215
4.569,-0.117337766
4.57,-0.212889646
4.571,-0.308433121
4.572,-0.394893459
4.573,-0.464084214
4.574,-0.509508563
4.575,-0.52699525
4.576,-0.515106885
4.577,-0.475280637
4.578,-0.411687542
4.579,-0.3308242
4.58,-0.240876837
4.581,-0.150919965
4.582,-0.070028095
4.583,-0.006387454
4.584,0.033505354
4.585,0.045479292
4.586,0.028097188
4.587,-0.017203573
4.588,-0.086251739
4.589,-0.172550494
4.59,-0.267913397
4.591,-0.363265724
4.592,-0.449532749
4.593,-0.518528034
4.594,-0.563754763
4.595,-0.581041689
4.596,-0.568951429
4.597,-0.528921161
4.598,-0.465121927
4.599,-0.384050338
4.6,-0.293892626
4.601,-0.203723312
4.602,-0.122616916
4.603,-0.058759673
4.604,-0.018648194
4.605,-0.006453527
4.606,-0.023612852
4.607,-0.068688792
4.608,-0.137510105
4.609,-0.223579983
4.61,-0.318711995
4.611,-0.413831425
4.612,-0.499863556
4.613,-0.568621961
4.614,-0.613609833
4.615,-0.630655933
4.616,-0.618322889
4.617,-0.578047887
4.618,-0.51400198
4.619,-0.432681788
4.62,-0.342273553
4.621,-0.251851806
4.622,-0.170491077
4.623,-0.106377611
4.624,-0.06600803
4.625,-0.053553391
4.626,-0.070450884
4.627,-0.115263143
4.628,-0.183818937
4.629,-0.269621467
4.63,-0.364484314
4.631,-0.459332771
4.632,-0.545092134
4.633,-0.613575985
4.634,-0.658287528
4.635,-0.675055535
4.636,-0.662442645
4.637,-0.621886056
4.638,-0.557556831
4.639,-0.475951602
4.64,-0.385256621
4.641,-0.294546432
4.642,-0.212895575
4.643,-0.148490307
4.644,-0.107827261
4.645,-0.095077506
4.646,-0.111678244
4.647,-0.156192121
4.648,-0.224447917
4.649,-0.309948845
4.65,-0.404508497
4.651,-0.499052181
4.652,-0.584505201
4.653,-0.652681153
4.654,-0.697083254
4.655,-0.713540287
4.656,-0.700614904
4.657,-0.659744315
4.658,-0.595099596
4.659,-0.513177389
4.66,-0.422163963
4.661,-0.33113387
4.662,-0.249161665
4.663,-0.184433618
4.664,-0.143446373
4.665,-0.130371014
4.666,-0.146644754
4.667,-0.190830252
4.668,-0.258756302
4.669,-0.343926129
4.67,-0.43815334
4.671,-0.532363253
4.672,-0.617481189
4.673,-0.685320754
4.674,-0.729385179
4.675,-0.745503262
4.676,-0.732237667
4.677,-0.691025617
4.678,-0.626038201
4.679,-0.543772078
4.68,-0.452413526
4.681,-0.361037114
4.682,-0.27871741
4.683,-0.213640695
4.684,-0.172303631
4.685,-0.158877313
4.686,-0.174798969
4.687,-0.218631272
4.688,-0.286203028
4.689,-0.371017478
4.69,-0.464888243
4.691,-0.558740655
4.692,-0.643500047
4.693,-0.710980042
4.694,-0.754683884
4.695,-0.770440384
4.696,-0.756812223
4.697,-0.715236636
4.698,-0.649884728
4.699,-0.567253171
4.7,-0.475528258
4.701,-0.383784572
4.702,-0.301096697
4.703,-0.235650927
4.704,-0.19394394
4.705,-0.180146843
4.706,-0.195696881
4.707,-0.239156741
4.708,-0.306355244
4.709,-0.390795646
4.71,-0.484291581
4.711,-0.577768397
4.712,-0.662151442
4.713,-0.729254354
4.714,-0.772580391
4.715,-0.787958381
4.716,-0.773951017
4.717,-0.73199555
4.718,-0.666263102
4.719,-0.583250357
4.72,-0.491143625
4.721,-0.399017504
4.722,-0.315946592
4.723,-0.250117199
4.724,-0.208026017
4.725,-0.19384417
4.726,-0.209008917
4.727,-0.252082961
4.728,-0.318895137
4.729,-0.402948717
4.73,-0.496057351
4.731,-0.589146401
4.732,-0.673141231
4.733,-0.739855494
4.734,-0.782792463
4.735,-0.797780982
4.736,-0.783383759
4.737,-0.741038062
4.738,-0.674915026
4.739,-0.591511351
4.74,-0.499013364
4.741,-0.406495677
4.742,-0.323032903
4.743,-0.256811369
4.744,-0.214327781
4.745,-0.19975328
4.746,-0.21452514
4.747,-0.257206078
4.748,-0.323624946
4.749,-0.407285032
4.75,-0.5
4.751,-0.592695229
4.752,-0.676296098
4.753,-0.742616275
4.754,-0.78515905
4.755,-0.79975328
4.756,-0.784961691
4.757,-0.742221566
4.758,-0.675704054
4.759,-0.591905873
4.76,-0.499013364
4.761,-0.406101155
4.762,-0.322243874
4.763,-0.255627866
4.764,-0.21274985
4.765,-0.197780982
4.766,-0.212158554
4.767,-0.254445297
4.768,-0.32047008
4.769,-0.403736204
4.77,-0.496057351
4.771,-0.588358914
4.772,-0.671566289
4.773,-0.737493158
4.774,-0.779642827
4.775,-0.79384417
4.776,-0.778659927
4.777,-0.735527396
4.778,-0.668617743
4.779,-0.584427701
4.78,-0.491143625
4.781,-0.39784016
4.782,-0.313591951
4.783,-0.246585354
4.784,-0.203317107
4.785,-0.187958381
4.786,-0.201946482
4.787,-0.243844157
4.788,-0.309480291
4.789,-0.3923582
4.79,-0.484291581
4.791,-0.576205842
4.792,-0.659026395
4.793,-0.724566937
4.794,-0.766330791
4.795,-0.780146843
4.796,-0.764577849
4.797,-0.721061124
4.798,-0.653767848
4.799,-0.569194769
4.8,-0.475528258
4.801,-0.381842974
4.802,-0.297213577
4.803,-0.229826439
4.804,-0.186178313
4.805,-0.170440384
4.806,-0.184049974
4.807,-0.225569845
4.808,-0.290828896
4.809,-0.373330458
4.81,-0.464888243
4.811,-0.556427675
4.812,-0.638874179
4.813,-0.704041468
4.814,-0.745432879
4.815,-0.758877313
4.816,-0.742937541
4.817,-0.699050892
4.818,-0.631388561
4.819,-0.546447311
4.82,-0.452413526
4.821,-0.358361881
4.822,-0.27336705
4.823,-0.20561542
4.824,-0.161603757
4.825,-0.145503262
4.826,-0.15875127
4.827,-0.199910557
4.828,-0.264810038
4.829,-0.346953057
4.83,-0.43815334
4.831,-0.529336326
4.832,-0.611427453
4.833,-0.676240449
4.834,-0.717278663
4.835,-0.730371014
4.836,-0.714080283
4.837,-0.669843814
4.838,-0.601832817
4.839,-0.516544066
4.84,-0.422163963
4.841,-0.327767193
4.842,-0.242428444
4.843,-0.174334118
4.844,-0.129980995
4.845,-0.113540287
4.846,-0.126449344
4.847,-0.167270956
4.848,-0.23183405
4.849,-0.313641984
4.85,-0.404508497
4.851,-0.495359041
4.852,-0.577119068
4.853,-0.641602318
4.854,-0.682312154
4.855,-0.695077506
4.856,-0.678461171
4.857,-0.633900504
4.858,-0.565566726
4.859,-0.479956628
4.86,-0.385256621
4.861,-0.290541405
4.862,-0.20488568
4.863,-0.136475859
4.864,-0.091808735
4.865,-0.075055535
4.866,-0.087653618
4.867,-0.128165788
4.868,-0.192420983
4.869,-0.273922575
4.87,-0.364484314
4.871,-0.455031663
4.872,-0.536490088
4.873,-0.60067334
4.874,-0.641084793
4.875,-0.653553391
4.876,-0.63664194
4.877,-0.591787808
4.878,-0.523162229
4.879,-0.437262003
4.88,-0.342273553
4.881,-0.247271591
4.882,-0.161330828
4.883,-0.09263769
4.884,-0.047688979
4.885,-0.030655933
4.886,-0.042975923
4.887,-0.083211764
